date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2013-01-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,400,0.64
2013-01-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Sorghum flour,253,KG,actual,Retail,RWF,500,0.8
2013-01-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,120,0.19
2013-01-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,cereals and tubers,Wheat,84,KG,actual,Retail,RWF,383,0.61
2013-01-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,"meat, fish and eggs",Livestock (Goat),383,Unit,actual,Retail,RWF,22500,35.93
2013-01-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,1483,2.37
2013-01-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,286,0.46
2013-01-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,vegetables and fruits,Avocados,454,Unit,actual,Retail,RWF,200,0.32
2013-01-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,200,0.32
2013-01-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,300,0.48
2013-01-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,350,0.56
2013-01-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,vegetables and fruits,Papaya,408,KG,actual,Retail,RWF,700,1.12
2013-01-15,Northern Province,Rulindo,Rugarama,1102,-1.63,29.93,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,833,1.33
2013-01-15,Northern Province,Rulindo,Rusine,1562,-1.81,30.13,vegetables and fruits,Avocados,454,Unit,actual,Retail,RWF,225.33,0.36
2013-01-15,Northern Province,Rulindo,Rusine,1562,-1.81,30.13,vegetables and fruits,Peas (fresh),456,KG,actual,Retail,RWF,700,1.12
2013-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,190,0.3
2013-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,385.8,0.62
2013-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,138.4,0.22
2013-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,355,0.57
2013-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,99.8,0.16
2013-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,"meat, fish and eggs",Livestock (Sheep),390,Unit,actual,Retail,RWF,16000,25.55
2013-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,non-food,Charcoal,446,Sack,actual,Retail,RWF,4106,6.56
2013-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,267.6,0.43
2013-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,vegetables and fruits,Avocados,454,Unit,actual,Retail,RWF,144.8,0.23
2013-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,101.8,0.16
2013-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,327.67,0.52
2013-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,vegetables and fruits,Eggplants,434,KG,actual,Retail,RWF,152.6,0.24
2013-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,vegetables and fruits,Guava,407,KG,actual,Retail,RWF,60.67,0.097
2013-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,vegetables and fruits,Mangoes,411,KG,actual,Retail,RWF,208.2,0.33
2013-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,vegetables and fruits,Papaya,408,KG,actual,Retail,RWF,192.6,0.31
2013-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,vegetables and fruits,Passion fruit,447,KG,actual,Retail,RWF,416.6,0.67
2013-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,vegetables and fruits,Peas (fresh),456,KG,actual,Retail,RWF,600,0.96
2013-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,vegetables and fruits,Peppers (green),292,KG,actual,Retail,RWF,203.8,0.33
2013-01-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,vegetables and fruits,Zucchini,450,KG,actual,Retail,RWF,120.2,0.19
2013-01-15,Southern Province,Huye,Butare,1050,-2.6,29.74,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,343.62,0.55
2013-01-15,Southern Province,Huye,Butare,1050,-2.6,29.74,cereals and tubers,Maize,51,KG,actual,Retail,RWF,300,0.48
2013-01-15,Southern Province,Huye,Butare,1050,-2.6,29.74,cereals and tubers,Maize flour,76,KG,actual,Retail,RWF,537.38,0.86
2013-01-15,Southern Province,Huye,Butare,1050,-2.6,29.74,cereals and tubers,Rice,52,KG,actual,Retail,RWF,700,1.12
2013-01-15,Southern Province,Huye,Butare,1050,-2.6,29.74,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,380,0.61
2013-01-15,Southern Province,Huye,Butare,1050,-2.6,29.74,cereals and tubers,Sorghum flour,253,KG,actual,Retail,RWF,600,0.96
2013-01-15,Southern Province,Huye,Butare,1050,-2.6,29.74,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,RWF,150,0.24
2013-01-15,Southern Province,Huye,Butare,1050,-2.6,29.74,cereals and tubers,Wheat,84,KG,actual,Retail,RWF,400,0.64
2013-01-15,Southern Province,Huye,Butare,1050,-2.6,29.74,non-food,Charcoal,446,Sack,actual,Retail,RWF,5000,7.98
2013-01-15,Southern Province,Huye,Butare,1050,-2.6,29.74,pulses and nuts,Beans (dry),262,KG,actual,Retail,RWF,345.75,0.55
2013-01-15,Southern Province,Huye,Butare,1050,-2.6,29.74,vegetables and fruits,Avocados,454,Unit,actual,Retail,RWF,300,0.48
2013-01-15,Southern Province,Huye,Butare,1050,-2.6,29.74,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,400,0.64
